!Freq, Nominal solution
0.3	-0.315099380607832
0.3011484375	-0.312363502863363
0.302296875	-0.298308949203795
0.3034453125	-0.285497838031121
0.30459375	-0.280548032177659
0.3057421875	-0.277491870639507
0.306890625	-0.271251215830317
0.3080390625	-0.250580506816507
0.3091875	-0.248356031813596
0.3103359375	-0.241619716311673
0.311484375	-0.233078767102746
0.3126328125	-0.225884000689197
0.31378125	-0.223434573353377
0.3149296875	-0.214037111891002
0.316078125	-0.227227457402308
0.3172265625	-0.212473947470237
0.318375	-0.226741350967482
0.3195234375	-0.205423498450717
0.320671875	-0.208442501739502
0.3218203125	-0.21928131407531
0.32296875	-0.212059222943767
0.3241171875	-0.236470173726397
0.325265625	-0.21256560154877
0.3264140625	-0.185494902460044
0.3275625	-0.19424107639035
0.3287109375	-0.203725438617707
0.329859375	-0.21096804195945
0.3310078125	-0.213327882306013
0.33215625	-0.190456734312557
0.3333046875	-0.223023933192201
0.334453125	-0.225495972794321
0.3356015625	-0.237676872622996
0.33675	-0.224150495971166
0.3378984375	-0.247325192187422
0.339046875	-0.251975409413149
0.3401953125	-0.248057701316883
0.34134375	-0.259590943060017
0.3424921875	-0.259556123846309
0.343640625	-0.26318350587596
0.3447890625	-0.265530996722894
0.3459375	-0.269545992789161
0.3470859375	-0.27594468720411
0.348234375	-0.284038197090732
0.3493828125	-0.282844317057058
0.35053125	-0.280107739440504
0.3516796875	-0.291324679797108
0.352828125	-0.286622420116112
0.3539765625	-0.307847524672095
0.355125	-0.293262749912072
0.3562734375	-0.297462522598731
0.357421875	-0.299805280490389
0.3585703125	-0.299805062228335
0.35971875	-0.30148953921878
0.3608671875	-0.306455750296097
0.362015625	-0.310543717048181
0.3631640625	-0.294359227862761
0.3643125	-0.298043775055262
0.3654609375	-0.307986190006127
0.366609375	-0.304799973424142
0.3677578125	-0.294296953037133
0.36890625	-0.302276649674697
0.3700546875	-0.29246268046909
0.371203125	-0.297129748239759
0.3723515625	-0.287062585237729
0.3735	-0.285008654969076
0.3746484375	-0.286190282879905
0.375796875	-0.277566401252021
0.3769453125	-0.275502342138137
0.37809375	-0.271455710729197
0.3792421875	-0.265517423531567
0.380390625	-0.258283645221992
0.3815390625	-0.256092189885146
0.3826875	-0.248828229096068
0.3838359375	-0.238290638173309
0.384984375	-0.23555806770128
0.3861328125	-0.226595996594841
0.38728125	-0.223278179824973
0.3884296875	-0.221675254376294
0.389578125	-0.2244190013749
0.3907265625	-0.21390829425363
0.391875	-0.213120411164977
0.3930234375	-0.21030035825709
0.394171875	-0.209180294795453
0.3953203125	-0.205781522640234
0.39646875	-0.20697874363203
0.3976171875	-0.206301088598089
0.398765625	-0.199424911033967
0.3999140625	-0.199977191545739
0.4010625	-0.194622965639706
0.4022109375	-0.195228246808279
0.403359375	-0.188087670533953
0.4045078125	-0.187384609241769
0.40565625	-0.191036472168674
0.4068046875	-0.200078988645393
0.407953125	-0.199337522469807
0.4091015625	-0.200655058378698
0.41025	-0.198646102269551
